id,name,type,organ,ontology_id
CL:0000359$$900,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:20811,Ascending branch of medial circumflex femoral artery,AS,blood_vasculature,FMA:20811
CL:0000071$$901,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$902,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$903,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$904,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:22420,Descending branch of medial circumflex femoral artery,AS,blood_vasculature,FMA:22420
CL:0000071$$905,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$906,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$907,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$908,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:69460,Perforating femoral artery,AS,blood_vasculature,FMA:69460
CL:0000071$$909,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$910,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$911,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$912,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:0009041,superficial circumflex iliac artery,AS,blood_vasculature,UBERON:0009041
CL:0000071$$913,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$914,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$915,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$916,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:0034964,superficial epigastric artery,AS,blood_vasculature,UBERON:0034964
CL:0000071$$917,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$918,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$919,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$920,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:0007317,superficial external pudendal artery,AS,blood_vasculature,UBERON:0007317
CL:0000071$$921,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$922,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$923,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$924,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:0323777,Superficial femoral artery,AS,blood_vasculature,FMA:0323777
CL:0000071$$925,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$926,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$927,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$928,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:22506,Descending genicular artery,AS,blood_vasculature,FMA:22506
CL:0000071$$929,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$930,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$931,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$932,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:22511,Articular branch of descending genicular artery,AS,blood_vasculature,FMA:22511
CL:0000071$$933,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$934,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$935,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$936,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:0015350,saphenous artery,AS,blood_vasculature,UBERON:0015350
CL:0000071$$937,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$938,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$939,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$940,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:0002250,popliteal artery,AS,blood_vasculature,UBERON:0002250
CL:0000071$$941,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$942,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$943,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$944,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:0001537,anterior tibial artery,AS,blood_vasculature,UBERON:0001537
CL:0000071$$945,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$946,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$947,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$948,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:43904,Anterior lateral malleolar artery,AS,blood_vasculature,FMA:43904
CL:0000071$$949,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$950,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$951,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$952,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:lateral-supramalleolar-artery,lateral supramalleolar artery,AS,blood_vasculature,ASCTB-TEMP:lateral-supramalleolar-artery
CL:0000071$$953,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$954,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$955,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$956,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:43905,Anterior medial malleolar artery,AS,blood_vasculature,FMA:43905
CL:0000071$$957,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$958,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$959,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$960,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:43902,Anterior tibial recurrent artery,AS,blood_vasculature,FMA:43902
CL:0000071$$961,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$962,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$963,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$964,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:0001539,dorsalis pedis artery,AS,blood_vasculature,UBERON:0001539
CL:0000071$$965,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$966,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$967,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$968,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:0034927,arcuate artery of foot,AS,blood_vasculature,UBERON:0034927
CL:0000071$$969,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$970,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$971,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$972,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:44650,Fourth dorsal metatarsal artery,AS,blood_vasculature,FMA:44650
CL:0000071$$973,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$974,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$975,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$976,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:69613,Lateral part of dorsal digital artery of fifth toe,AS,blood_vasculature,FMA:69613
CL:0000071$$977,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$978,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$979,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$980,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:69610,Lateral part of dorsal digital artery of fourth toe,AS,blood_vasculature,FMA:69610
CL:0000071$$981,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$982,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$983,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$984,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:69589,Medial part of dorsal digital artery of fifth toe,AS,blood_vasculature,FMA:69589
CL:0000071$$985,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$986,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$987,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$988,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:44648,Second dorsal metatarsal artery,AS,blood_vasculature,FMA:44648
CL:0000071$$989,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$990,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$991,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$992,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:69604,Lateral part of dorsal digital artery of second toe,AS,blood_vasculature,FMA:69604
CL:0000071$$993,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$994,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$995,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$996,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:69587,Medial part of dorsal digital artery of third toe,AS,blood_vasculature,FMA:69587
CL:0000071$$997,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$998,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$999,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1000,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:44649,Third dorsal metatarsal artery,AS,blood_vasculature,FMA:44649
CL:0000071$$1001,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1002,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1003,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1004,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:69607,Lateral part of dorsal digital artery of third toe,AS,blood_vasculature,FMA:69607
CL:0000071$$1005,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1006,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1007,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1008,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:69588,Medial part of dorsal digital artery of fourth toe,AS,blood_vasculature,FMA:69588
CL:0000071$$1009,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1010,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1011,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1012,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:69513,Deep plantar artery,AS,blood_vasculature,FMA:69513
CL:0000071$$1013,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1014,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1015,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1016,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:44647,First dorsal metatarsal artery,AS,blood_vasculature,FMA:44647
CL:0000071$$1017,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1018,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1019,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1020,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:69601,Lateral part of dorsal digital artery of great toe,AS,blood_vasculature,FMA:69601
CL:0000071$$1021,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1022,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1023,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1024,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:69585,Medial part of dorsal digital artery of great toe,AS,blood_vasculature,FMA:69585
CL:0000071$$1025,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1026,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1027,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1028,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:69586,Medial part of dorsal digital artery of second toe,AS,blood_vasculature,FMA:69586
CL:0000071$$1029,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1030,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1031,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1032,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:44595,Lateral tarsal artery,AS,blood_vasculature,FMA:44595
CL:0000071$$1033,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1034,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1035,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1036,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:0001553,medial tarsal artery,AS,blood_vasculature,UBERON:0001553
CL:0000071$$1037,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1038,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1039,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1040,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:lateral-calcaneal-artery,lateral calcaneal artery,AS,blood_vasculature,ASCTB-TEMP:lateral-calcaneal-artery
CL:0000071$$1041,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1042,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1043,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1044,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:43903,Posterior tibial recurrent artery,AS,blood_vasculature,FMA:43903
CL:0000071$$1045,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1046,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1047,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1048,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:43888,Inferior lateral genicular artery,AS,blood_vasculature,FMA:43888
CL:0000071$$1049,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1050,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1051,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1052,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:22585,Superior lateral genicular artery,AS,blood_vasculature,FMA:22585
CL:0000071$$1053,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1054,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1055,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1056,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:lateral-sural-artery,lateral sural artery,AS,blood_vasculature,ASCTB-TEMP:lateral-sural-artery
CL:0000071$$1057,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1058,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1059,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1060,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:43889,Inferior medial genicular artery,AS,blood_vasculature,FMA:43889
CL:0000071$$1061,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1062,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1063,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1064,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:22584,Superior medial genicular artery,AS,blood_vasculature,FMA:22584
CL:0000071$$1065,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1066,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1067,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1068,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:medial-sural-artery,medial sural artery,AS,blood_vasculature,ASCTB-TEMP:medial-sural-artery
CL:0000071$$1069,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1070,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1071,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1072,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:22536,Middle genicular artery,AS,blood_vasculature,FMA:22536
CL:0000071$$1073,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1074,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1075,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1076,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:66421,Trunk of posterior tibial artery,AS,blood_vasculature,FMA:66421
CL:0000071$$1077,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1078,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1079,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1080,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:0001540,peroneal artery,AS,blood_vasculature,UBERON:0001540
CL:0000071$$1081,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1082,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1083,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1084,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:44630,Calcaneal branch of fibular artery,AS,blood_vasculature,FMA:44630
CL:0000071$$1085,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1086,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1087,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1088,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:44034,Communicating branch of fibular artery,AS,blood_vasculature,FMA:44034
CL:0000071$$1089,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1090,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1091,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1092,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:44033,Perforating branch of fibular artery,AS,blood_vasculature,FMA:44033
CL:0000071$$1093,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1094,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1095,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1096,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:0001538,posterior tibial artery,AS,blood_vasculature,UBERON:0001538
CL:0000071$$1097,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1098,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1099,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1100,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:43918,Circumflex fibular artery,AS,blood_vasculature,FMA:43918
CL:0000071$$1101,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1102,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1103,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1104,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:43926,Lateral plantar artery,AS,blood_vasculature,FMA:43926
CL:0000071$$1105,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1106,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1107,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1108,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:43942,Plantar arch,AS,blood_vasculature,FMA:43942
CL:0000071$$1109,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1110,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1111,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1112,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:43959,First plantar metatarsal artery,AS,blood_vasculature,FMA:43959
CL:0000071$$1113,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1114,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1115,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1116,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:first-common-plantar-digital-artery,first common plantar digital artery,AS,blood_vasculature,ASCTB-TEMP:first-common-plantar-digital-artery
CL:0000071$$1117,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1118,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1119,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1120,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:lateral-proper-plantar-digital-artery-of-first-digit-of-foot,lateral proper plantar digital artery of first digit of foot,AS,blood_vasculature,ASCTB-TEMP:lateral-proper-plantar-digital-artery-of-first-digit-of-foot
CL:0000071$$1121,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1122,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1123,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1124,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:medial-proper-plantar-digital-artery-of-second-digit-of-foot,medial proper plantar digital artery of second digit of foot,AS,blood_vasculature,ASCTB-TEMP:medial-proper-plantar-digital-artery-of-second-digit-of-foot
CL:0000071$$1125,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1126,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1127,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1128,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:medial-proper-plantar-digital-artery-of-first-digit-of-foot,medial proper plantar digital artery of first digit of foot,AS,blood_vasculature,ASCTB-TEMP:medial-proper-plantar-digital-artery-of-first-digit-of-foot
CL:0000071$$1129,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1130,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1131,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1132,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:first-posterior-perforating-branch-of-plantar-arch,first posterior perforating branch of plantar arch,AS,blood_vasculature,ASCTB-TEMP:first-posterior-perforating-branch-of-plantar-arch
CL:0000071$$1133,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1134,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1135,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1136,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:43962,Fourth plantar metatarsal artery,AS,blood_vasculature,FMA:43962
CL:0000071$$1137,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1138,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1139,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1140,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:fourth-common-plantar-digital-artery,fourth common plantar digital artery,AS,blood_vasculature,ASCTB-TEMP:fourth-common-plantar-digital-artery
CL:0000071$$1141,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1142,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1143,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1144,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:lateral-proper-plantar-digital-artery-of-fourth-digit-of-foot,lateral proper plantar digital artery of fourth digit of foot,AS,blood_vasculature,ASCTB-TEMP:lateral-proper-plantar-digital-artery-of-fourth-digit-of-foot
CL:0000071$$1145,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1146,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1147,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1148,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:medial-proper-plantar-digital-artery-of-fifth-digit-of-foot,medial proper plantar digital artery of fifth digit of foot,AS,blood_vasculature,ASCTB-TEMP:medial-proper-plantar-digital-artery-of-fifth-digit-of-foot
CL:0000071$$1149,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1150,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1151,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1152,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:43960,Second plantar metatarsal artery,AS,blood_vasculature,FMA:43960
CL:0000071$$1153,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1154,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1155,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1156,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:second-common-plantar-digital-artery,second common plantar digital artery,AS,blood_vasculature,ASCTB-TEMP:second-common-plantar-digital-artery
CL:0000071$$1157,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1158,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1159,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1160,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:lateral-proper-plantar-digital-artery-of-second-digit-of-foot,lateral proper plantar digital artery of second digit of foot,AS,blood_vasculature,ASCTB-TEMP:lateral-proper-plantar-digital-artery-of-second-digit-of-foot
CL:0000071$$1161,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1162,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1163,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1164,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:medial-proper-plantar-digital-artery-of-third-digit-of-foot,medial proper plantar digital artery of third digit of foot,AS,blood_vasculature,ASCTB-TEMP:medial-proper-plantar-digital-artery-of-third-digit-of-foot
CL:0000071$$1165,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1166,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1167,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1168,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
