organ,source,target,source_type,target_type
blood_vasculature,ASCTB-TEMP:left-medial-hepatic-artery,CL:0000359$$678,AS,CT
blood_vasculature,ASCTB-TEMP:left-medial-hepatic-artery,FMA:70450,AS,AS
blood_vasculature,ASCTB-TEMP:left-medial-hepatic-artery,FMA:70449,AS,AS
blood_vasculature,FMA:70450,CL:0000071$$679,AS,CT
blood_vasculature,FMA:70450,CL:1000413$$680,AS,CT
blood_vasculature,FMA:70450,CL:0000057$$681,AS,CT
blood_vasculature,FMA:70450,CL:0000359$$682,AS,CT
blood_vasculature,FMA:70449,CL:0000071$$683,AS,CT
blood_vasculature,FMA:70449,CL:1000413$$684,AS,CT
blood_vasculature,FMA:70449,CL:0000057$$685,AS,CT
blood_vasculature,FMA:70449,CL:0000359$$686,AS,CT
blood_vasculature,ASCTB-TEMP:segmental-hepatic-artery,CL:0000071$$687,AS,CT
blood_vasculature,ASCTB-TEMP:segmental-hepatic-artery,CL:1000413$$688,AS,CT
blood_vasculature,ASCTB-TEMP:segmental-hepatic-artery,CL:0000057$$689,AS,CT
blood_vasculature,ASCTB-TEMP:segmental-hepatic-artery,CL:0000359$$690,AS,CT
blood_vasculature,ASCTB-TEMP:segmental-hepatic-artery,ASCTB-TEMP:hepatic-arteriole,AS,AS
blood_vasculature,ASCTB-TEMP:hepatic-arteriole,CL:0000071$$691,AS,CT
blood_vasculature,ASCTB-TEMP:hepatic-arteriole,CL:1000412,AS,CT
blood_vasculature,ASCTB-TEMP:hepatic-arteriole,CL:0000057$$692,AS,CT
blood_vasculature,ASCTB-TEMP:hepatic-arteriole,CL:0000359$$693,AS,CT
blood_vasculature,UBERON:0015482,CL:0000071$$694,AS,CT
blood_vasculature,UBERON:0015482,CL:1000413$$695,AS,CT
blood_vasculature,UBERON:0015482,CL:0000057$$696,AS,CT
blood_vasculature,UBERON:0015482,CL:0000359$$697,AS,CT
blood_vasculature,UBERON:0015482,FMA:14835,AS,AS
blood_vasculature,UBERON:0015482,ASCTB-TEMP:right-anterior-hepatic-artery,AS,AS
blood_vasculature,UBERON:0015482,ASCTB-TEMP:right-artery-of-caudate-lobe,AS,AS
blood_vasculature,UBERON:0015482,ASCTB-TEMP:right-posterior-hepatic-artery,AS,AS
blood_vasculature,FMA:14835,CL:0000071$$698,AS,CT
blood_vasculature,FMA:14835,CL:1000413$$699,AS,CT
blood_vasculature,FMA:14835,CL:0000057$$700,AS,CT
blood_vasculature,FMA:14835,CL:0000359$$701,AS,CT
blood_vasculature,ASCTB-TEMP:right-anterior-hepatic-artery,CL:0000071$$702,AS,CT
blood_vasculature,ASCTB-TEMP:right-anterior-hepatic-artery,CL:1000413$$703,AS,CT
blood_vasculature,ASCTB-TEMP:right-anterior-hepatic-artery,CL:0000057$$704,AS,CT
blood_vasculature,ASCTB-TEMP:right-anterior-hepatic-artery,CL:0000359$$705,AS,CT
blood_vasculature,ASCTB-TEMP:right-anterior-hepatic-artery,FMA:70443,AS,AS
blood_vasculature,ASCTB-TEMP:right-anterior-hepatic-artery,FMA:70442,AS,AS
blood_vasculature,FMA:70443,CL:0000071$$706,AS,CT
blood_vasculature,FMA:70443,CL:1000413$$707,AS,CT
blood_vasculature,FMA:70443,CL:0000057$$708,AS,CT
blood_vasculature,FMA:70443,CL:0000359$$709,AS,CT
blood_vasculature,FMA:70442,CL:0000071$$710,AS,CT
blood_vasculature,FMA:70442,CL:1000413$$711,AS,CT
blood_vasculature,FMA:70442,CL:0000057$$712,AS,CT
blood_vasculature,FMA:70442,CL:0000359$$713,AS,CT
blood_vasculature,ASCTB-TEMP:right-artery-of-caudate-lobe,CL:0000071$$714,AS,CT
blood_vasculature,ASCTB-TEMP:right-artery-of-caudate-lobe,CL:1000413$$715,AS,CT
blood_vasculature,ASCTB-TEMP:right-artery-of-caudate-lobe,CL:0000057$$716,AS,CT
blood_vasculature,ASCTB-TEMP:right-artery-of-caudate-lobe,CL:0000359$$717,AS,CT
blood_vasculature,ASCTB-TEMP:right-posterior-hepatic-artery,CL:0000071$$718,AS,CT
blood_vasculature,ASCTB-TEMP:right-posterior-hepatic-artery,CL:1000413$$719,AS,CT
blood_vasculature,ASCTB-TEMP:right-posterior-hepatic-artery,CL:0000057$$720,AS,CT
blood_vasculature,ASCTB-TEMP:right-posterior-hepatic-artery,CL:0000359$$721,AS,CT
blood_vasculature,ASCTB-TEMP:right-posterior-hepatic-artery,FMA:70446,AS,AS
blood_vasculature,ASCTB-TEMP:right-posterior-hepatic-artery,FMA:70445,AS,AS
blood_vasculature,FMA:70446,CL:0000071$$722,AS,CT
blood_vasculature,FMA:70446,CL:1000413$$723,AS,CT
blood_vasculature,FMA:70446,CL:0000057$$724,AS,CT
blood_vasculature,FMA:70446,CL:0000359$$725,AS,CT
blood_vasculature,FMA:70445,CL:0000071$$726,AS,CT
blood_vasculature,FMA:70445,CL:1000413$$727,AS,CT
blood_vasculature,FMA:70445,CL:0000057$$728,AS,CT
blood_vasculature,FMA:70445,CL:0000359$$729,AS,CT
blood_vasculature,FMA:14776,CL:0000071$$730,AS,CT
blood_vasculature,FMA:14776,CL:1000413$$731,AS,CT
blood_vasculature,FMA:14776,CL:0000057$$732,AS,CT
blood_vasculature,FMA:14776,CL:0000359$$733,AS,CT
blood_vasculature,UBERON:0001192,CL:0000071$$734,AS,CT
blood_vasculature,UBERON:0001192,CL:1000413$$735,AS,CT
blood_vasculature,UBERON:0001192,CL:0000057$$736,AS,CT
blood_vasculature,UBERON:0001192,CL:0000359$$737,AS,CT
blood_vasculature,UBERON:0001192,FMA:71544,AS,AS
blood_vasculature,FMA:71544,CL:0000071$$738,AS,CT
blood_vasculature,FMA:71544,CL:1000413$$739,AS,CT
blood_vasculature,FMA:71544,CL:0000057$$740,AS,CT
blood_vasculature,FMA:71544,CL:0000359$$741,AS,CT
blood_vasculature,UBERON:0001194,CL:0000071$$742,AS,CT
blood_vasculature,UBERON:0001194,CL:1000413$$743,AS,CT
blood_vasculature,UBERON:0001194,CL:0000057$$744,AS,CT
blood_vasculature,UBERON:0001194,CL:0000359$$745,AS,CT
blood_vasculature,UBERON:0001194,FMA:14793,AS,AS
blood_vasculature,UBERON:0001194,FMA:14787,AS,AS
blood_vasculature,UBERON:0001194,FMA:14792,AS,AS
blood_vasculature,UBERON:0001194,ASCTB-TEMP:inferior-lobar-artery-of-spleen,AS,AS
blood_vasculature,UBERON:0001194,UBERON:0035830,AS,AS
blood_vasculature,UBERON:0001194,ASCTB-TEMP:lobar-artery-of-spleen,AS,AS
blood_vasculature,UBERON:0001194,FMA:70471,AS,AS
blood_vasculature,UBERON:0001194,FMA:14794,AS,AS
blood_vasculature,UBERON:0001194,ASCTB-TEMP:superior-lobar-artery-of-spleen,AS,AS
blood_vasculature,UBERON:0001194$$9580,FMA:14793,AS,AS
blood_vasculature,UBERON:0001194$$9580,FMA:14787,AS,AS
blood_vasculature,UBERON:0001194$$9580,FMA:14792,AS,AS
blood_vasculature,UBERON:0001194$$9580,ASCTB-TEMP:inferior-lobar-artery-of-spleen,AS,AS
blood_vasculature,UBERON:0001194$$9580,UBERON:0035830,AS,AS
blood_vasculature,UBERON:0001194$$9580,ASCTB-TEMP:lobar-artery-of-spleen,AS,AS
blood_vasculature,UBERON:0001194$$9580,FMA:70471,AS,AS
blood_vasculature,UBERON:0001194$$9580,FMA:14794,AS,AS
blood_vasculature,UBERON:0001194$$9580,ASCTB-TEMP:superior-lobar-artery-of-spleen,AS,AS
spleen,UBERON:0001194$$9679,CL:1000413$$9680,AS,CT
blood_vasculature,UBERON:0001194$$9679,FMA:14793,AS,AS
blood_vasculature,UBERON:0001194$$9679,FMA:14787,AS,AS
blood_vasculature,UBERON:0001194$$9679,FMA:14792,AS,AS
blood_vasculature,UBERON:0001194$$9679,ASCTB-TEMP:inferior-lobar-artery-of-spleen,AS,AS
blood_vasculature,UBERON:0001194$$9679,UBERON:0035830,AS,AS
blood_vasculature,UBERON:0001194$$9679,ASCTB-TEMP:lobar-artery-of-spleen,AS,AS
blood_vasculature,UBERON:0001194$$9679,FMA:70471,AS,AS
blood_vasculature,UBERON:0001194$$9679,FMA:14794,AS,AS
blood_vasculature,UBERON:0001194$$9679,ASCTB-TEMP:superior-lobar-artery-of-spleen,AS,AS
blood_vasculature,FMA:14793,CL:0000071$$746,AS,CT
blood_vasculature,FMA:14793,CL:1000413$$747,AS,CT
blood_vasculature,FMA:14793,CL:0000057$$748,AS,CT
blood_vasculature,FMA:14793,CL:0000359$$749,AS,CT
blood_vasculature,FMA:14787,CL:0000071$$750,AS,CT
blood_vasculature,FMA:14787,CL:1000413$$751,AS,CT
blood_vasculature,FMA:14787,CL:0000057$$752,AS,CT
blood_vasculature,FMA:14787,CL:0000359$$753,AS,CT
blood_vasculature,FMA:14787,ASCTB-TEMP:transverse-pancreatic-artery,AS,AS
blood_vasculature,ASCTB-TEMP:transverse-pancreatic-artery,CL:0000071$$754,AS,CT
blood_vasculature,ASCTB-TEMP:transverse-pancreatic-artery,CL:1000413$$755,AS,CT
blood_vasculature,ASCTB-TEMP:transverse-pancreatic-artery,CL:0000057$$756,AS,CT
blood_vasculature,ASCTB-TEMP:transverse-pancreatic-artery,CL:0000359$$757,AS,CT
blood_vasculature,FMA:14792,CL:0000071$$758,AS,CT
blood_vasculature,FMA:14792,CL:1000413$$759,AS,CT
blood_vasculature,FMA:14792,CL:0000057$$760,AS,CT
blood_vasculature,FMA:14792,CL:0000359$$761,AS,CT
blood_vasculature,ASCTB-TEMP:inferior-lobar-artery-of-spleen,CL:0000071$$762,AS,CT
blood_vasculature,ASCTB-TEMP:inferior-lobar-artery-of-spleen,CL:1000413$$763,AS,CT
blood_vasculature,ASCTB-TEMP:inferior-lobar-artery-of-spleen,CL:0000057$$764,AS,CT
blood_vasculature,ASCTB-TEMP:inferior-lobar-artery-of-spleen,CL:0000359$$765,AS,CT
blood_vasculature,UBERON:0035830,CL:0000071$$766,AS,CT
blood_vasculature,UBERON:0035830,CL:1000413$$767,AS,CT
blood_vasculature,UBERON:0035830,CL:0000057$$768,AS,CT
blood_vasculature,UBERON:0035830,CL:0000359$$769,AS,CT
blood_vasculature,ASCTB-TEMP:lobar-artery-of-spleen,CL:0000071$$770,AS,CT
blood_vasculature,ASCTB-TEMP:lobar-artery-of-spleen,CL:1000413$$771,AS,CT
blood_vasculature,ASCTB-TEMP:lobar-artery-of-spleen,CL:0000057$$772,AS,CT
blood_vasculature,ASCTB-TEMP:lobar-artery-of-spleen,CL:0000359$$773,AS,CT
blood_vasculature,ASCTB-TEMP:lobar-artery-of-spleen,ASCTB-TEMP:segmental-branch-of-lobar-artery-of-spleen,AS,AS
blood_vasculature,ASCTB-TEMP:segmental-branch-of-lobar-artery-of-spleen,CL:0000071$$774,AS,CT
blood_vasculature,ASCTB-TEMP:segmental-branch-of-lobar-artery-of-spleen,CL:1000413$$775,AS,CT
blood_vasculature,ASCTB-TEMP:segmental-branch-of-lobar-artery-of-spleen,CL:0000057$$776,AS,CT
blood_vasculature,ASCTB-TEMP:segmental-branch-of-lobar-artery-of-spleen,CL:0000359$$777,AS,CT
blood_vasculature,ASCTB-TEMP:segmental-branch-of-lobar-artery-of-spleen,UBERON:0010399,AS,AS
spleen,ASCTB-TEMP:segmental-branch-of-lobar-artery-of-spleen,UBERON:0010399$$9691,AS,AS
blood_vasculature,UBERON:0010399,CL:0000071$$778,AS,CT
blood_vasculature,UBERON:0010399,CL:1000413$$779,AS,CT
blood_vasculature,UBERON:0010399,CL:0000057$$780,AS,CT
blood_vasculature,UBERON:0010399,CL:0000359$$781,AS,CT
blood_vasculature,UBERON:0010399,UBERON:0010401,AS,AS
spleen,UBERON:0010399,UBERON:0010401$$9581,AS,AS
spleen,UBERON:0010399,UBERON:0010401$$9644,AS,AS
blood_vasculature,UBERON:0010399$$9691,UBERON:0010401,AS,AS
spleen,UBERON:0010399$$9691,UBERON:0010401$$9581,AS,AS
spleen,UBERON:0010399$$9691,UBERON:0010401$$9644,AS,AS
blood_vasculature,UBERON:0010401,CL:0000071$$782,AS,CT
blood_vasculature,UBERON:0010401,CL:1000412$$783,AS,CT
blood_vasculature,UBERON:0010401,CL:0000057$$784,AS,CT
blood_vasculature,UBERON:0010401,CL:0000359$$785,AS,CT
blood_vasculature,UBERON:0010401,ASCTB-TEMP:non-penicillar-arteriole-of-spleen,AS,AS
blood_vasculature,UBERON:0010401,UBERON:0013132,AS,AS
spleen,UBERON:0010401,UBERON:0013132$$9584,AS,AS
blood_vasculature,UBERON:0010401,ASCTB-TEMP:secondary-follicle-arteriole-of-spleen,AS,AS
blood_vasculature,UBERON:0010401$$9581,ASCTB-TEMP:non-penicillar-arteriole-of-spleen,AS,AS
blood_vasculature,UBERON:0010401$$9581,UBERON:0013132,AS,AS
spleen,UBERON:0010401$$9581,UBERON:0013132$$9584,AS,AS
blood_vasculature,UBERON:0010401$$9581,ASCTB-TEMP:secondary-follicle-arteriole-of-spleen,AS,AS
blood_vasculature,UBERON:0010401$$9644,ASCTB-TEMP:non-penicillar-arteriole-of-spleen,AS,AS
blood_vasculature,UBERON:0010401$$9644,UBERON:0013132,AS,AS
spleen,UBERON:0010401$$9644,UBERON:0013132$$9584,AS,AS
blood_vasculature,UBERON:0010401$$9644,ASCTB-TEMP:secondary-follicle-arteriole-of-spleen,AS,AS
blood_vasculature,ASCTB-TEMP:non-penicillar-arteriole-of-spleen,CL:0000071$$786,AS,CT
blood_vasculature,ASCTB-TEMP:non-penicillar-arteriole-of-spleen,CL:1000412$$787,AS,CT
blood_vasculature,ASCTB-TEMP:non-penicillar-arteriole-of-spleen,CL:0000057$$788,AS,CT
blood_vasculature,ASCTB-TEMP:non-penicillar-arteriole-of-spleen,CL:0000359$$789,AS,CT
blood_vasculature,ASCTB-TEMP:non-penicillar-arteriole-of-spleen,ASCTB-TEMP:sheathed-capillary-of-spleen,AS,AS
blood_vasculature,ASCTB-TEMP:sheathed-capillary-of-spleen,CL:0000071$$790,AS,CT
blood_vasculature,ASCTB-TEMP:sheathed-capillary-of-spleen,CL:0002144$$791,AS,CT
blood_vasculature,ASCTB-TEMP:sheathed-capillary-of-spleen,ASCTB-TEMP:post-sheath-open-capillary-of-spleen,AS,AS
blood_vasculature,ASCTB-TEMP:sheathed-capillary-of-spleen,ASCTB-TEMP:superficial-white-pulp-capillary-of-spleen,AS,AS
blood_vasculature,ASCTB-TEMP:post-sheath-open-capillary-of-spleen,CL:0000071$$792,AS,CT
blood_vasculature,ASCTB-TEMP:post-sheath-open-capillary-of-spleen,CL:0002144$$793,AS,CT
blood_vasculature,ASCTB-TEMP:post-sheath-open-capillary-of-spleen,CL:0002262,AS,CT
blood_vasculature,ASCTB-TEMP:superficial-white-pulp-capillary-of-spleen,CL:0000071$$794,AS,CT
blood_vasculature,ASCTB-TEMP:superficial-white-pulp-capillary-of-spleen,CL:0002144$$795,AS,CT
blood_vasculature,ASCTB-TEMP:superficial-white-pulp-capillary-of-spleen,ASCTB-TEMP:branch-of-superficial-white-pulp-capillary-of-spleen,AS,AS
blood_vasculature,ASCTB-TEMP:branch-of-superficial-white-pulp-capillary-of-spleen,CL:0000071$$796,AS,CT
blood_vasculature,ASCTB-TEMP:branch-of-superficial-white-pulp-capillary-of-spleen,CL:0002144$$797,AS,CT
blood_vasculature,UBERON:0013132,CL:0000071$$798,AS,CT
blood_vasculature,UBERON:0013132,CL:1000413$$799,AS,CT
blood_vasculature,UBERON:0013132,CL:0000057$$800,AS,CT
blood_vasculature,UBERON:0013132,CL:0000359$$801,AS,CT
blood_vasculature,UBERON:0013132,ASCTB-TEMP:sheathed-capillary-of-spleen-2,AS,AS
blood_vasculature,UBERON:0013132$$9584,ASCTB-TEMP:sheathed-capillary-of-spleen-2,AS,AS
blood_vasculature,ASCTB-TEMP:sheathed-capillary-of-spleen-2,CL:0000071$$802,AS,CT
blood_vasculature,ASCTB-TEMP:sheathed-capillary-of-spleen-2,CL:0002144$$803,AS,CT
blood_vasculature,ASCTB-TEMP:secondary-follicle-arteriole-of-spleen,CL:0000071$$804,AS,CT
blood_vasculature,ASCTB-TEMP:secondary-follicle-arteriole-of-spleen,CL:1000412$$805,AS,CT
blood_vasculature,ASCTB-TEMP:secondary-follicle-arteriole-of-spleen,CL:0000057$$806,AS,CT
blood_vasculature,ASCTB-TEMP:secondary-follicle-arteriole-of-spleen,CL:0000359$$807,AS,CT
blood_vasculature,FMA:70471,CL:0000071$$808,AS,CT
blood_vasculature,FMA:70471,CL:1000413$$809,AS,CT
blood_vasculature,FMA:70471,CL:0000057$$810,AS,CT
blood_vasculature,FMA:70471,CL:0000359$$811,AS,CT
blood_vasculature,FMA:70471,ASCTB-TEMP:interlobular-artery-of-pancreas,AS,AS
blood_vasculature,ASCTB-TEMP:interlobular-artery-of-pancreas,CL:0000071$$812,AS,CT
blood_vasculature,ASCTB-TEMP:interlobular-artery-of-pancreas,CL:1000413$$813,AS,CT
blood_vasculature,ASCTB-TEMP:interlobular-artery-of-pancreas,CL:0000057$$814,AS,CT
blood_vasculature,ASCTB-TEMP:interlobular-artery-of-pancreas,CL:0000359$$815,AS,CT
blood_vasculature,ASCTB-TEMP:interlobular-artery-of-pancreas,ASCTB-TEMP:lobular-artery-of-pancreas,AS,AS
blood_vasculature,ASCTB-TEMP:interlobular-artery-of-pancreas,ASCTB-TEMP:periductal-branch-of-interlobular-artery-of-pancreas,AS,AS
blood_vasculature,ASCTB-TEMP:lobular-artery-of-pancreas,CL:0000071$$816,AS,CT
blood_vasculature,ASCTB-TEMP:lobular-artery-of-pancreas,CL:1000413$$817,AS,CT
blood_vasculature,ASCTB-TEMP:lobular-artery-of-pancreas,CL:0000057$$818,AS,CT
blood_vasculature,ASCTB-TEMP:lobular-artery-of-pancreas,CL:0000359$$819,AS,CT
blood_vasculature,ASCTB-TEMP:lobular-artery-of-pancreas,ASCTB-TEMP:intralobular-arteriole-of-pancreas,AS,AS
blood_vasculature,ASCTB-TEMP:lobular-artery-of-pancreas,ASCTB-TEMP:periductal-branch-of-lobular-artery-of-pancreas,AS,AS
blood_vasculature,ASCTB-TEMP:intralobular-arteriole-of-pancreas,CL:0000071$$820,AS,CT
blood_vasculature,ASCTB-TEMP:intralobular-arteriole-of-pancreas,CL:1000412$$821,AS,CT
blood_vasculature,ASCTB-TEMP:intralobular-arteriole-of-pancreas,CL:0000057$$822,AS,CT
blood_vasculature,ASCTB-TEMP:intralobular-arteriole-of-pancreas,CL:0000359$$823,AS,CT
blood_vasculature,ASCTB-TEMP:intralobular-arteriole-of-pancreas,ASCTB-TEMP:lobular-capillary-of-pancreas,AS,AS
blood_vasculature,ASCTB-TEMP:intralobular-arteriole-of-pancreas,ASCTB-TEMP:pancreatic-islet-afferent-arteriole,AS,AS
blood_vasculature,ASCTB-TEMP:intralobular-arteriole-of-pancreas,ASCTB-TEMP:periductal-capillary-of-intercalated-duct-of-pancreas,AS,AS
blood_vasculature,ASCTB-TEMP:intralobular-arteriole-of-pancreas,ASCTB-TEMP:periductal-capillary-of-intralobular-duct-of-panceas,AS,AS
blood_vasculature,ASCTB-TEMP:lobular-capillary-of-pancreas,CL:0000071$$824,AS,CT
blood_vasculature,ASCTB-TEMP:lobular-capillary-of-pancreas,CL:0002144$$825,AS,CT
blood_vasculature,ASCTB-TEMP:pancreatic-islet-afferent-arteriole,CL:0000071$$826,AS,CT
blood_vasculature,ASCTB-TEMP:pancreatic-islet-afferent-arteriole,CL:1000412$$827,AS,CT
blood_vasculature,ASCTB-TEMP:pancreatic-islet-afferent-arteriole,CL:0000057$$828,AS,CT
blood_vasculature,ASCTB-TEMP:pancreatic-islet-afferent-arteriole,CL:0000359$$829,AS,CT
blood_vasculature,ASCTB-TEMP:pancreatic-islet-afferent-arteriole,FMA:280080,AS,AS
blood_vasculature,FMA:280080,CL:0000071$$830,AS,CT
blood_vasculature,FMA:280080,CL:0002144$$831,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-capillary-of-intercalated-duct-of-pancreas,CL:0000071$$832,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-capillary-of-intercalated-duct-of-pancreas,CL:0002144$$833,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-capillary-of-intralobular-duct-of-panceas,CL:0000071$$834,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-capillary-of-intralobular-duct-of-panceas,CL:0002144$$835,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-branch-of-lobular-artery-of-pancreas,CL:0000071$$836,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-branch-of-lobular-artery-of-pancreas,CL:1000413$$837,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-branch-of-lobular-artery-of-pancreas,CL:0000057$$838,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-branch-of-lobular-artery-of-pancreas,CL:0000359$$839,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-branch-of-lobular-artery-of-pancreas,ASCTB-TEMP:periductal-arteriole-of-interlobular-duct-of-pancreas,AS,AS
blood_vasculature,ASCTB-TEMP:periductal-arteriole-of-interlobular-duct-of-pancreas,CL:0000071$$840,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-arteriole-of-interlobular-duct-of-pancreas,CL:1000412$$841,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-arteriole-of-interlobular-duct-of-pancreas,CL:0000057$$842,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-arteriole-of-interlobular-duct-of-pancreas,CL:0000359$$843,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-arteriole-of-interlobular-duct-of-pancreas,ASCTB-TEMP:periductal-capillary-of-interlobular-duct-of-pancreas,AS,AS
blood_vasculature,ASCTB-TEMP:periductal-capillary-of-interlobular-duct-of-pancreas,CL:0000071$$844,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-capillary-of-interlobular-duct-of-pancreas,CL:0002144$$845,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-branch-of-interlobular-artery-of-pancreas,CL:0000071$$846,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-branch-of-interlobular-artery-of-pancreas,CL:1000413$$847,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-branch-of-interlobular-artery-of-pancreas,CL:0000057$$848,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-branch-of-interlobular-artery-of-pancreas,CL:0000359$$849,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-branch-of-interlobular-artery-of-pancreas,ASCTB-TEMP:periductal-arteriole-of-accessory-pancreatic-duct,AS,AS
blood_vasculature,ASCTB-TEMP:periductal-branch-of-interlobular-artery-of-pancreas,ASCTB-TEMP:periductal-arteriole-of-main-pancreatic-duct,AS,AS
blood_vasculature,ASCTB-TEMP:periductal-arteriole-of-accessory-pancreatic-duct,CL:0000071$$850,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-arteriole-of-accessory-pancreatic-duct,CL:1000412$$851,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-arteriole-of-accessory-pancreatic-duct,CL:0000057$$852,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-arteriole-of-accessory-pancreatic-duct,CL:0000359$$853,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-arteriole-of-accessory-pancreatic-duct,ASCTB-TEMP:periductal-capillary-of-accessory-pancreatic-duct,AS,AS
blood_vasculature,ASCTB-TEMP:periductal-capillary-of-accessory-pancreatic-duct,CL:0000071$$854,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-capillary-of-accessory-pancreatic-duct,CL:0002144$$855,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-arteriole-of-main-pancreatic-duct,CL:0000071$$856,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-arteriole-of-main-pancreatic-duct,CL:1000412$$857,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-arteriole-of-main-pancreatic-duct,CL:0000057$$858,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-arteriole-of-main-pancreatic-duct,CL:0000359$$859,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-arteriole-of-main-pancreatic-duct,ASCTB-TEMP:periductal-capillary-of-main-pancreatic-duct,AS,AS
blood_vasculature,ASCTB-TEMP:periductal-capillary-of-main-pancreatic-duct,CL:0000071$$860,AS,CT
blood_vasculature,ASCTB-TEMP:periductal-capillary-of-main-pancreatic-duct,CL:0002144$$861,AS,CT
blood_vasculature,FMA:14794,CL:0000071$$862,AS,CT
blood_vasculature,FMA:14794,CL:1000413$$863,AS,CT
blood_vasculature,FMA:14794,CL:0000057$$864,AS,CT
blood_vasculature,FMA:14794,CL:0000359$$865,AS,CT
blood_vasculature,ASCTB-TEMP:superior-lobar-artery-of-spleen,CL:0000071$$866,AS,CT
blood_vasculature,ASCTB-TEMP:superior-lobar-artery-of-spleen,CL:1000413$$867,AS,CT
blood_vasculature,ASCTB-TEMP:superior-lobar-artery-of-spleen,CL:0000057$$868,AS,CT
blood_vasculature,ASCTB-TEMP:superior-lobar-artery-of-spleen,CL:0000359$$869,AS,CT
blood_vasculature,UBERON:0001191,CL:0000071$$870,AS,CT
blood_vasculature,UBERON:0001191,CL:1000413$$871,AS,CT
blood_vasculature,UBERON:0001191,CL:0000057$$872,AS,CT
blood_vasculature,UBERON:0001191,CL:0000359$$873,AS,CT
blood_vasculature,UBERON:0001191,UBERON:0001308,AS,AS
blood_vasculature,UBERON:0001191,UBERON:0001309,AS,AS
blood_vasculature,UBERON:0001308,CL:0000071$$874,AS,CT
blood_vasculature,UBERON:0001308,CL:1000413$$875,AS,CT
blood_vasculature,UBERON:0001308,CL:0000057$$876,AS,CT
blood_vasculature,UBERON:0001308,CL:0000359$$877,AS,CT
blood_vasculature,UBERON:0001308,FMA:0323778,AS,AS
blood_vasculature,UBERON:0001308,UBERON:0009040,AS,AS
blood_vasculature,UBERON:0001308,UBERON:0001354,AS,AS
blood_vasculature,FMA:0323778,CL:0000071$$878,AS,CT
blood_vasculature,FMA:0323778,CL:1000413$$879,AS,CT
blood_vasculature,FMA:0323778,CL:0000057$$880,AS,CT
blood_vasculature,FMA:0323778,CL:0000359$$881,AS,CT
blood_vasculature,FMA:0323778,UBERON:0007316,AS,AS
blood_vasculature,FMA:0323778,UBERON:0001355,AS,AS
blood_vasculature,FMA:0323778,UBERON:0009041,AS,AS
blood_vasculature,FMA:0323778,UBERON:0034964,AS,AS
blood_vasculature,FMA:0323778,UBERON:0007317,AS,AS
blood_vasculature,FMA:0323778,FMA:0323777,AS,AS
blood_vasculature,UBERON:0007316,CL:0000071$$882,AS,CT
blood_vasculature,UBERON:0007316,CL:1000413$$883,AS,CT
blood_vasculature,UBERON:0007316,CL:0000057$$884,AS,CT
blood_vasculature,UBERON:0007316,CL:0000359$$885,AS,CT
blood_vasculature,UBERON:0001355,CL:0000071$$886,AS,CT
blood_vasculature,UBERON:0001355,CL:1000413$$887,AS,CT
blood_vasculature,UBERON:0001355,CL:0000057$$888,AS,CT
blood_vasculature,UBERON:0001355,CL:0000359$$889,AS,CT
blood_vasculature,UBERON:0001355,FMA:20798,AS,AS
blood_vasculature,UBERON:0001355,UBERON:0001356,AS,AS
blood_vasculature,UBERON:0001355,FMA:69460,AS,AS
blood_vasculature,FMA:20798,CL:0000071$$890,AS,CT
blood_vasculature,FMA:20798,CL:1000413$$891,AS,CT
blood_vasculature,FMA:20798,CL:0000057$$892,AS,CT
blood_vasculature,FMA:20798,CL:0000359$$893,AS,CT
blood_vasculature,FMA:20798,FMA:20804,AS,AS
blood_vasculature,FMA:20798,FMA:20805,AS,AS
blood_vasculature,FMA:20804,CL:0000071$$894,AS,CT
blood_vasculature,FMA:20804,CL:1000413$$895,AS,CT
blood_vasculature,FMA:20804,CL:0000057$$896,AS,CT
